"timestamp","source","message"
"2020-05-21T15:36:17.701Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","update consent PSU data (selectPsuAuthenticationMethod)"
"2020-05-21T16:04:16.251Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing QueryParametersEvent: BaseEvent{data=******, approach=EMBEDDED, step=AUTHENTICATE_PSU}"
"2020-05-21T13:30:34.143Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","6E6955303E1B3E62732C42960AD144B0: Unhandled exception"
"2020-05-21T13:30:33.703Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T15:36:17.747Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T15:47:56.425Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","create a new session: 8ECDCE97BD7397BE24E292A8BB647F90"
"2020-05-21T15:34:19.647Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T13:30:33.744Z","xs2a-adapter-7-jtfdh","--> PUT https://amos-modelbank-xs2a.cloud.adorsys.de/v1/consents/******/authorisations/******?limit=10&balanceTypes=interimBooked HTTP/1.1\\n	--> Correlation-ID: 6E6955303E1B3E62732C42960AD144B0\\n	--> Accept: application/json\\n	--> X-Request-ID: 3bd078bc-8e8b-4750-b18a-28d7c753a20e\\n	--> X-GTW-ASPSP-ID: 53c47f54-b9a4-465a-8f77-bc6cd5f0cf46\\n	--> PSU-ID: ******\\n	--> PSU-IP-Address: 0.0.0.0\\n	--> TPP-Redirect-URI: https://amos-modelbank-xs2a-adapter-ui-service.cloud.adorsys.de/redirect\\n	-->\\n	--> Request body [application/json; charset=UTF-8]: {""psuData"":{""password"":""******""}}\\n	-->"
"2020-05-21T15:36:17.747Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T15:47:56.427Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","search ASPSPs"
"2020-05-21T15:34:19.648Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T13:30:34.142Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing Error: BaseEvent{data=******, approach=EMBEDDED, step=AUTHENTICATE_PSU}"
"2020-05-21T15:36:17.781Z","xs2a-adapter-7-jtfdh","--> PUT https://amos-modelbank-xs2a.cloud.adorsys.de/v1/consents/******/authorisations/******?limit=10&balanceTypes=interimBooked HTTP/1.1\\n	--> Correlation-ID: 96A452825BCE05EEDA4824A9D484044F\\n	--> Accept: application/json\\n	--> X-Request-ID: eebdad16-0bcc-4f8a-9099-e95a4d37454d\\n	--> X-GTW-ASPSP-ID: 53c47f54-b9a4-465a-8f77-bc6cd5f0cf46\\n	--> PSU-ID: ******\\n	--> PSU-IP-Address: 0.0.0.0\\n	--> TPP-Redirect-URI: https://amos-modelbank-xs2a-adapter-ui-service.cloud.adorsys.de/redirect\\n	-->\\n	--> Request body [application/json; charset=UTF-8]: {""authenticationMethodId"":""******""}\\n	-->"
"2020-05-21T15:47:56.474Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by bank code [99999999}"
"2020-05-21T15:34:19.683Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T13:25:07.588Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","create a new session: 73D1CA2536413164C39C89657C6ABED7"
"2020-05-21T15:36:18.011Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing OtpRequiredEvent: BaseEvent{data=******, approach=EMBEDDED, step=SEND_OTP}"
"2020-05-21T15:47:57.100Z","xs2a-adapter-7-jtfdh","<-- HTTP/1.1 201 \\n	<-- aspsp-sca-approach: EMBEDDED\\n	<-- x-request-id: afe809fc-e92f-4809-8ec1-dfbc9baacc0a\\n	<-- date: Thu, 21 May 2020 15:47:57 GMT\\n	<-- content-length: 1088\\n	<-- vary: Access-Control-Request-Headers\\n	<-- x-robots-tag: none\\n	<-- location: https://amos-modelbank-xs2a.cloud.adorsys.de/v1/payments/sepa-credit-transfers/ef37-Zqs3DZ0j9haWgvtIETPfC5z4NiItGwxuYfDVub8uGfNxY8In043HZrzWhlGcgftJbETkzvNvu5mZQqWcA==_=_psGLvQpt9Q\\n	<-- content-type: application/json\\n	<-- aspsp-notification-support: false\\n	<--\\n	<-- Response body [application/json]: {""transactionStatus"":""******"",""paymentId"":""******"",""transactionFeeIndicator"":""******"",""multilevelScaRequired"":""******"",""_links"":{""updatePsuAuthentication"":{""href"":""******""},""self"":{""href"":""******""},""status"":{""href"":""******""},""scaStatus"":{""href"":""******""}}}\\n	<--"
"2020-05-21T15:34:19.685Z","xs2a-adapter-7-jtfdh","--> PUT https://amos-modelbank-xs2a.cloud.adorsys.de/v1/consents/******/authorisations/******?limit=10&balanceTypes=interimBooked HTTP/1.1\\n	--> Correlation-ID: 709613EFB3E6B019C4F794A5DD43D33B\\n	--> Accept: application/json\\n	--> X-Request-ID: c227d5e3-da96-4c98-ad19-a0cdd3d6fcce\\n	--> X-GTW-ASPSP-ID: 53c47f54-b9a4-465a-8f77-bc6cd5f0cf46\\n	--> PSU-ID: ******\\n	--> PSU-IP-Address: 0.0.0.0\\n	--> TPP-Redirect-URI: https://amos-modelbank-xs2a-adapter-ui-service.cloud.adorsys.de/redirect\\n	-->\\n	--> Request body [application/json; charset=UTF-8]: {""psuData"":{""password"":""******""}}\\n	-->"
"2020-05-21T13:25:08.004Z","xs2a-adapter-7-jtfdh","--> POST https://amos-modelbank-xs2a.cloud.adorsys.de/v1/consents?limit=10&balanceTypes=interimBooked HTTP/1.1\\n	--> Correlation-ID: 73D1CA2536413164C39C89657C6ABED7\\n	--> Accept: application/json\\n	--> TPP-Nok-Redirect-URI: https://amos-modelbank-xs2a-adapter-ui-service.cloud.adorsys.de/nok-redirect\\n	--> X-Request-ID: 0f52ea60-f73e-4edf-9cd2-fd3b7a989b9b\\n	--> TPP-Redirect-Preferred: false\\n	--> X-GTW-ASPSP-ID: 53c47f54-b9a4-465a-8f77-bc6cd5f0cf46\\n	--> PSU-ID: ******\\n	--> PSU-IP-Address: 0.0.0.0\\n	--> TPP-Redirect-URI: https://amos-modelbank-xs2a-adapter-ui-service.cloud.adorsys.de/redirect\\n	-->\\n	--> Request body [application/json; charset=UTF-8]: {""access"":{""accounts"":[{""iban"":""******"",""currency"":""******""}],""balances"":[{""iban"":""******"",""currency"":""******""}],""transactions"":[{""iban"":""******"",""currency"":""******""}]},""recurringIndicator"":true,""validUntil"":""2020-05-22"",""frequencyPerDay"":4,""combinedServiceIndicator"":false}\\n	-->"
"2020-05-21T15:53:39.310Z","xs2a-adapter-7-jtfdh","--> PUT https://amos-modelbank-xs2a.cloud.adorsys.de/v1/payments/sepa-credit-transfers/5tXTuLsf7DCjntaMD-NQqoRhvw2_DXxj54CMfF1iaIgM_NshroE5aDaoM5UEiOXfcgftJbETkzvNvu5mZQqWcA==_=_psGLvQpt9Q/authorisations/******?limit=10&balanceTypes=interimBooked HTTP/1.1\\n	--> Correlation-ID: 246E987680998DE2D94A853834D49BEB\\n	--> Accept: */*\\n	--> X-Request-ID: 3f053f4b-9189-47fa-8cca-25c4c5666ef6\\n	--> X-GTW-ASPSP-ID: 53c47f54-b9a4-465a-8f77-bc6cd5f0cf46\\n	--> PSU-ID: ******\\n	--> PSU-IP-Address: 0.0.0.0\\n	--> TPP-Redirect-URI: https://amos-modelbank-xs2a-adapter-ui-service.cloud.adorsys.de/redirect\\n	-->\\n	--> Request body [application/json; charset=UTF-8]: {""psuData"":{""password"":""******""}}\\n	-->"
"2020-05-21T15:47:57.111Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing ConsentAuthorisedEvent: BaseEvent{data=******, approach=EMBEDDED, step=AUTHENTICATE_PSU}"
"2020-05-21T15:34:19.908Z","xs2a-adapter-7-jtfdh","{""tppMessages"":[{""category"":""ERROR"",""code"":""PSU_CREDENTIALS_INVALID"",""text"":""The PSU-ID cannot be matched by the addressed ASPSP or is blocked, or a password resp. OTP was not correct""}]}"
"2020-05-21T13:27:20.541Z","xs2a-adapter-7-jtfdh","<-- HTTP/1.1 201 \\n	<-- aspsp-sca-approach: EMBEDDED\\n	<-- x-request-id: d544e64a-e69d-42da-919f-a6efadd81e4d\\n	<-- date: Thu, 21 May 2020 13:27:20 GMT\\n	<-- content-length: 1100\\n	<-- vary: Access-Control-Request-Headers\\n	<-- x-robots-tag: none\\n	<-- location: https://amos-modelbank-xs2a.cloud.adorsys.de/v1/consents/******\\n	<-- content-type: application/json\\n	<-- aspsp-notification-support: false\\n	<--\\n	<-- Response body [application/json]: {""consentStatus"":""******"",""consentId"":""******"",""_links"":{""updatePsuAuthentication"":{""href"":""******""},""self"":{""href"":""******""},""status"":{""href"":""******""},""scaStatus"":{""href"":""******""}}}\\n	<--"
"2020-05-21T15:36:35.420Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","update consent PSU data (PSU otp stage)"
"2020-05-21T15:53:47.619Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T15:34:19.909Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Response status - 401"
"2020-05-21T13:27:20.542Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","create consent response status - 200"
"2020-05-21T15:36:35.428Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T15:53:47.685Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T15:35:26.903Z","xs2a-adapter-7-jtfdh","{""tppMessages"":[{""category"":""ERROR"",""code"":""PSU_CREDENTIALS_INVALID"",""text"":""The PSU-ID cannot be matched by the addressed ASPSP or is blocked, or a password resp. OTP was not correct""}]}"
"2020-05-21T13:26:27.380Z","xs2a-adapter-7-jtfdh","<-- HTTP/1.1 201 \\n	<-- aspsp-sca-approach: EMBEDDED\\n	<-- x-request-id: 9ae9dd74-ab9e-42df-8b15-b32d8f57b636\\n	<-- date: Thu, 21 May 2020 13:26:27 GMT\\n	<-- content-length: 1100\\n	<-- vary: Access-Control-Request-Headers\\n	<-- x-robots-tag: none\\n	<-- location: https://amos-modelbank-xs2a.cloud.adorsys.de/v1/consents/******\\n	<-- content-type: application/json\\n	<-- aspsp-notification-support: false\\n	<--\\n	<-- Response body [application/json]: {""consentStatus"":""******"",""consentId"":""******"",""_links"":{""updatePsuAuthentication"":{""href"":""******""},""self"":{""href"":""******""},""status"":{""href"":""******""},""scaStatus"":{""href"":""******""}}}\\n	<--"
"2020-05-21T15:36:35.491Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T15:53:48.107Z","xs2a-adapter-7-jtfdh","<-- HTTP/1.1 200 \\n	<-- aspsp-sca-approach: EMBEDDED\\n	<-- x-request-id: a71c2179-7455-41cd-b33e-439f6c3c5761\\n	<-- date: Thu, 21 May 2020 15:53:48 GMT\\n	<-- content-length: 292\\n	<-- vary: Access-Control-Request-Headers\\n	<-- x-robots-tag: none\\n	<-- content-type: application/json\\n	<--\\n	<-- Response body [application/json]: {""scaStatus"":""******""}\\n	<--"
"2020-05-21T15:35:19.846Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","search ASPSPs"
"2020-05-21T13:26:26.902Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T15:36:36.151Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Load transactions from ASPSP"
"2020-05-21T15:53:48.151Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","show payment details page"
"2020-05-21T15:35:19.853Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by bank code [99999999}"
"2020-05-21T13:26:26.937Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T15:47:56.515Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T15:53:48.271Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T15:35:19.936Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T13:25:18.757Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T15:47:56.539Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T15:53:48.416Z","xs2a-adapter-7-jtfdh","<-- HTTP/1.1 200 \\n	<-- x-request-id: 312b4126-5d3d-44cf-965b-6ec8db9ef4e1\\n	<-- date: Thu, 21 May 2020 15:53:48 GMT\\n	<-- content-length: 28\\n	<-- vary: Access-Control-Request-Headers\\n	<-- x-robots-tag: none\\n	<-- content-type: application/json\\n	<--\\n	<-- Response body [application/json]: {""transactionStatus"":""******""}\\n	<--"
"2020-05-21T15:35:19.975Z","xs2a-adapter-7-jtfdh","--> POST https://amos-modelbank-xs2a.cloud.adorsys.de/v1/consents?limit=10&balanceTypes=interimBooked HTTP/1.1\\n	--> Correlation-ID: C31014D910459B8CF72374904735E130\\n	--> Accept: application/json\\n	--> TPP-Nok-Redirect-URI: https://amos-modelbank-xs2a-adapter-ui-service.cloud.adorsys.de/nok-redirect\\n	--> X-Request-ID: 8fde2d9e-bd0b-4f6d-8dbf-b62b5d3f1e40\\n	--> TPP-Redirect-Preferred: false\\n	--> X-GTW-ASPSP-ID: 53c47f54-b9a4-465a-8f77-bc6cd5f0cf46\\n	--> PSU-ID: ******\\n	--> PSU-IP-Address: 0.0.0.0\\n	--> TPP-Redirect-URI: https://amos-modelbank-xs2a-adapter-ui-service.cloud.adorsys.de/redirect\\n	-->\\n	--> Request body [application/json; charset=UTF-8]: {""access"":{""accounts"":[{""iban"":""******"",""currency"":""******""}],""balances"":[{""iban"":""******"",""currency"":""******""}],""transactions"":[{""iban"":""******"",""currency"":""******""}]},""recurringIndicator"":true,""validUntil"":""2020-05-22"",""frequencyPerDay"":4,""combinedServiceIndicator"":false}\\n	-->"
"2020-05-21T13:25:08.698Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing ConsentCreatedEvent: BaseEvent{data=******, approach=UNKNOWN, step=CREATE_CONSENT}"
"2020-05-21T15:47:56.579Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T15:53:35.023Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","search ASPSPs"
"2020-05-21T15:34:55.309Z","xs2a-adapter-7-jtfdh","<-- HTTP/1.1 201 \\n	<-- aspsp-sca-approach: EMBEDDED\\n	<-- x-request-id: 818320cb-0e18-4508-ab0d-6161a11b8b29\\n	<-- date: Thu, 21 May 2020 15:34:54 GMT\\n	<-- content-length: 1100\\n	<-- vary: Access-Control-Request-Headers\\n	<-- x-robots-tag: none\\n	<-- location: https://amos-modelbank-xs2a.cloud.adorsys.de/v1/consents/******\\n	<-- content-type: application/json\\n	<-- aspsp-notification-support: false\\n	<--\\n	<-- Response body [application/json]: {""consentStatus"":""******"",""consentId"":""******"",""_links"":{""updatePsuAuthentication"":{""href"":""******""},""self"":{""href"":""******""},""status"":{""href"":""******""},""scaStatus"":{""href"":""******""}}}\\n	<--"
"2020-05-21T13:25:08.706Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing QueryParametersEvent: BaseEvent{data=******, approach=EMBEDDED, step=AUTHENTICATE_PSU}"
"2020-05-21T15:47:56.615Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T15:53:35.087Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T15:34:55.310Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing ConsentCreatedEvent: BaseEvent{data=******, approach=UNKNOWN, step=CREATE_CONSENT}"
"2020-05-21T13:27:20.008Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","create a new session: 6E6955303E1B3E62732C42960AD144B0"
"2020-05-21T15:47:57.110Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing QueryParametersEvent: BaseEvent{data=******, approach=EMBEDDED, step=AUTHENTICATE_PSU}"
"2020-05-21T15:53:35.088Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing AspspFoundEvent: AspspFoundEvent{data=AspspTO{id='53c47f54-b9a4-465a-8f77-bc6cd5f0cf46', name='adorsys xs2a', bic='ADORSYS', bankCode='99999999', url='https://amos-modelbank-xs2a.cloud.adorsys.de', adapterId='adorsys-integ-adapter', idpUrl='null', scaApproaches=null, paginationId='0:1.0'}, approach=UNKNOWN, step=ASPSP_LOOKUP}"
"2020-05-21T15:34:55.311Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing QueryParametersEvent: BaseEvent{data=******, approach=EMBEDDED, step=AUTHENTICATE_PSU}"
"2020-05-21T13:27:20.075Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","search ASPSPs response status - 200"
"2020-05-21T15:47:57.110Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing PaymentInitiatedEvent: BaseEvent{data=******, approach=UNKNOWN, step=INITIATE_PAYMENT}"
"2020-05-21T15:53:35.550Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing PaymentInitiatedEvent: BaseEvent{data=******, approach=UNKNOWN, step=INITIATE_PAYMENT}"
"2020-05-21T15:35:49.482Z","xs2a-adapter-7-jtfdh","--> PUT https://amos-modelbank-xs2a.cloud.adorsys.de/v1/consents/******/authorisations/******?limit=10&balanceTypes=interimBooked HTTP/1.1\\n	--> Correlation-ID: 96A452825BCE05EEDA4824A9D484044F\\n	--> Accept: application/json\\n	--> X-Request-ID: 74825aa6-d2e6-43d3-90fa-f49eeb1cc984\\n	--> X-GTW-ASPSP-ID: 53c47f54-b9a4-465a-8f77-bc6cd5f0cf46\\n	--> PSU-ID: ******\\n	--> PSU-IP-Address: 0.0.0.0\\n	--> TPP-Redirect-URI: https://amos-modelbank-xs2a-adapter-ui-service.cloud.adorsys.de/redirect\\n	-->\\n	--> Request body [application/json; charset=UTF-8]: {""psuData"":{""password"":""******""}}\\n	-->"
"2020-05-21T15:48:02.283Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T15:53:48.108Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","update consent PSU data (PSU otp stage) response status - 200"
"2020-05-21T15:53:35.551Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing QueryParametersEvent: BaseEvent{data=******, approach=EMBEDDED, step=AUTHENTICATE_PSU}"
"2020-05-21T15:35:50.005Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing QueryParametersEvent: BaseEvent{data=******, approach=EMBEDDED, step=AUTHENTICATE_PSU}"
"2020-05-21T15:48:02.319Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T15:53:48.270Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T16:01:09.040Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","search ASPSPs"
"2020-05-21T15:35:03.028Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T15:48:02.634Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","8ECDCE97BD7397BE24E292A8BB647F90: Unhandled exception"
"2020-05-21T15:53:48.301Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T16:01:09.085Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing Error: BaseEvent{data=******, approach=UNKNOWN, step=ASPSP_LOOKUP}"
"2020-05-21T15:35:03.063Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T15:36:36.221Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T15:53:48.416Z","xs2a-adapter-7-jtfdh","UTF-8 charset will be used for response body parsing"
"2020-05-21T15:53:39.231Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","update consent PSU data (PSU password stage)"
"2020-05-21T15:35:03.096Z","xs2a-adapter-7-jtfdh","--> PUT https://amos-modelbank-xs2a.cloud.adorsys.de/v1/consents/******/authorisations/******?limit=10&balanceTypes=interimBooked HTTP/1.1\\n	--> Correlation-ID: 9717DBF7385545B4C8515088F3284F0C\\n	--> Accept: application/json\\n	--> X-Request-ID: 33373c44-fb6f-4ad3-b197-22a2c1fdc894\\n	--> X-GTW-ASPSP-ID: 53c47f54-b9a4-465a-8f77-bc6cd5f0cf46\\n	--> PSU-ID: ******\\n	--> PSU-IP-Address: 0.0.0.0\\n	--> TPP-Redirect-URI: https://amos-modelbank-xs2a-adapter-ui-service.cloud.adorsys.de/redirect\\n	-->\\n	--> Request body [application/json; charset=UTF-8]: {""psuData"":{""password"":""******""}}\\n	-->"
"2020-05-21T15:36:36.457Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing AccountFoundEvent: BaseEvent{data=******, approach=UNKNOWN, step=GET_ACCOUNTS}"
"2020-05-21T15:53:43.871Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T15:53:39.988Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","update consent PSU data (PSU password stage) response status - 200"
"2020-05-21T15:34:15.878Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","create a new session: 709613EFB3E6B019C4F794A5DD43D33B"
"2020-05-21T15:36:36.495Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T16:00:38.399Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","search ASPSPs"
"2020-05-21T15:53:44.166Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","update consent PSU data (selectPsuAuthenticationMethod) response status - 200"
"2020-05-21T15:34:15.918Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by bank code [99999999}"
"2020-05-21T15:36:36.496Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T16:00:38.397Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","create a new session: 6C745D393463CBE58D02571C16DBEFC3"
"2020-05-21T16:01:37.406Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","search ASPSPs response status - 200"
"2020-05-21T15:34:15.879Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","search ASPSPs"
"2020-05-21T15:36:36.783Z","xs2a-adapter-7-jtfdh","UTF-8 charset will be used for response body parsing"
"2020-05-21T15:53:35.047Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by bank code [99999999}"
"2020-05-21T16:05:17.391Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","update consent PSU data (PSU password stage)"
"2020-05-21T15:34:15.960Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing AspspFoundEvent: AspspFoundEvent{data=AspspTO{id='53c47f54-b9a4-465a-8f77-bc6cd5f0cf46', name='adorsys xs2a', bic='ADORSYS', bankCode='99999999', url='https://amos-modelbank-xs2a.cloud.adorsys.de', adapterId='adorsys-integ-adapter', idpUrl='null', scaApproaches=null, paginationId='0:1.0'}, approach=UNKNOWN, step=ASPSP_LOOKUP}"
"2020-05-21T15:36:36.789Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","get transaction list response status - 200"
"2020-05-21T16:01:09.038Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","create a new session: FD59B377DFE72EDE64C95C94C98182E4"
"2020-05-21T16:05:17.511Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T15:34:16.562Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","create consent response status - 200"
"2020-05-21T15:36:36.796Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T16:01:09.084Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","search ASPSPs response status - 200"
"2020-05-21T16:05:17.513Z","xs2a-adapter-7-jtfdh","--> PUT https://amos-modelbank-xs2a.cloud.adorsys.de/v1/consents/******/authorisations/******?limit=10&balanceTypes=interimBooked HTTP/1.1\\n	--> Correlation-ID: 4561F25F5045F42D30FD1E1223EFABFA\\n	--> Accept: application/json\\n	--> X-Request-ID: 10605c0c-9205-4741-ab48-85bff27fe6d4\\n	--> X-GTW-ASPSP-ID: 53c47f54-b9a4-465a-8f77-bc6cd5f0cf46\\n	--> PSU-ID: ******\\n	--> PSU-IP-Address: 0.0.0.0\\n	--> TPP-Redirect-URI: https://amos-modelbank-xs2a-adapter-ui-service.cloud.adorsys.de/redirect\\n	-->\\n	--> Request body [application/json; charset=UTF-8]: {""psuData"":{""password"":""******""}}\\n	-->"
"2020-05-21T15:34:16.564Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing ConsentAuthorisedEvent: BaseEvent{data=******, approach=EMBEDDED, step=AUTHENTICATE_PSU}"
"2020-05-21T15:36:36.859Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T16:01:09.084Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Aspsp was not found for bankCode=12345678"
"2020-05-21T16:05:18.028Z","xs2a-adapter-7-jtfdh","UTF-8 charset will be used for response body parsing"
"2020-05-21T15:35:44.779Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T15:36:37.035Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Consent status is valid"
"2020-05-21T16:01:37.378Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","create a new session: F7D2376E1365005386D4E3A16BC88F71"
"2020-05-21T16:05:18.032Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing Error: BaseEvent{data=******, approach=EMBEDDED, step=AUTHENTICATE_PSU}"
